t_rel,%time,field.positions0.phi,field.positions1.x,field.positions1.y
185.464256000,1696902386519039456,1.8938568830490112,0.20852835476398468,0.37426161766052246
185.519297024,1696902386574080498,1.870660662651062,0.2085445076227188,0.37426459789276123
185.582319616,1696902386637103202,1.8668092489242554,0.20857857167720795,0.374288946390152
185.626679808,1696902386681463284,1.9104074239730835,0.20852741599082947,0.374437153339386
185.681414656,1696902386736198234,1.889356017112732,0.2085355967283249,0.3743498623371124
185.746137600,1696902386800921077,1.8782585859298706,0.2085089385509491,0.3744100034236908
185.793475584,1696902386848259076,1.866512656211853,0.20839445292949677,0.3745045065879822
185.837478400,1696902386892261898,1.8996566534042358,0.2083825021982193,0.3745090365409851
185.888486400,1696902386943269944,1.8737229108810425,0.20837189257144928,0.3745078444480896
185.948301568,1696902387003085039,1.8490146398544312,0.20824721455574036,0.37453553080558777
185.991281920,1696902387046065492,1.906164526939392,0.20804822444915771,0.3746306300163269
186.063485184,1696902387118268684,1.867547869682312,0.2080012410879135,0.3747408986091614
186.118203136,1696902387172986636,1.8115700483322144,0.20799259841442108,0.37479397654533386
186.161462272,1696902387216245801,1.8792623281478882,0.20792363584041595,0.37499871850013733
186.209479936,1696902387264263380,1.8497933149337769,0.20789361000061035,0.375100314617157
186.253506560,1696902387308289931,1.8585509061813354,0.20782017707824707,0.3752293288707733
186.316420352,1696902387371203869,1.8668965101242065,0.20775052905082703,0.37530577182769775
186.358505728,1696902387413289280,1.8511661291122437,0.20781740546226501,0.3753716051578522
186.414788608,1696902387469572093,1.8101862668991089,0.207800954580307,0.37548986077308655
186.482755584,1696902387537539056,1.8568156957626343,0.20766155421733856,0.3757050037384033
186.525473792,1696902387580257217,1.8378442525863647,0.20762689411640167,0.375738263130188
186.587015936,1696902387641799469,1.7991746664047241,0.20757873356342316,0.37584251165390015
186.630325760,1696902387685109261,1.8743113279342651,0.20757627487182617,0.37607187032699585
186.673496064,1696902387728279610,1.8054431676864624,0.2076627016067505,0.37622663378715515
186.717479936,1696902387772263452,1.831114649772644,0.2077193409204483,0.37637463212013245
186.761485056,1696902387816268534,1.8329018354415894,0.20776070654392242,0.37633970379829407
186.805479424,1696902387860262888,1.837788462638855,0.20792542397975922,0.376254141330719
186.850658560,1696902387905442123,1.8339194059371948,0.20797578990459442,0.3761798143386841
186.912977920,1696902387967761479,1.8100799322128296,0.20804241299629211,0.37600550055503845
186.953463296,1696902388008246690,1.820447325706482,0.20805789530277252,0.3761352002620697
186.998180608,1696902388052964100,1.855721354484558,0.20811870694160461,0.3759113848209381
187.045783296,1696902388100566721,1.8651169538497925,0.2080756574869156,0.375969260931015
187.113905152,1696902388168688720,1.8613208532333374,0.2080584317445755,0.3760760426521301
187.157495040,1696902388212278554,1.8612440824508667,0.20805133879184723,0.3762233853340149
187.211057152,1696902388265840721,1.8628815412521362,0.20803628861904144,0.37618350982666016
187.261296128,1696902388316079591,1.9090737104415894,0.20803605020046234,0.3761553466320038
187.315572480,1696902388370355955,1.8704098463058472,0.20806941390037537,0.3762017786502838
187.381011200,1696902388435794797,1.8903831243515015,0.20808367431163788,0.3761599659919739
187.425473792,1696902388480257154,1.9196714162826538,0.2081279754638672,0.37619543075561523
187.469976320,1696902388524759871,1.8535140752792358,0.20805306732654572,0.3759549856185913
187.513482496,1696902388568265879,1.831966757774353,0.20802560448646545,0.3759664297103882
187.561481216,1696902388616264597,1.888360857963562,0.20799145102500916,0.3759985864162445
187.614903040,1696902388669686538,1.8568772077560425,0.20796185731887817,0.3760455846786499
187.679140864,1696902388733924397,1.8827308416366577,0.20796780288219452,0.37605637311935425
187.721803008,1696902388776586520,1.8684104681015015,0.20792654156684875,0.37607908248901367
187.782220800,1696902388837004196,1.877327799797058,0.20780758559703827,0.3762643039226532
187.825472512,1696902388880256081,1.8432053327560425,0.20781409740447998,0.37583059072494507
187.882014464,1696902388936797945,1.8602899312973022,0.20789165794849396,0.37595027685165405
187.925484032,1696902388980267445,1.874733328819275,0.20793171226978302,0.3759711980819702
187.981453056,1696902389036236627,1.8474282026290894,0.20792768895626068,0.37599965929985046
188.028442624,1696902389083226137,1.9139403104782104,0.20804347097873688,0.3759065270423889
188.081511424,1696902389136294840,1.8566783666610718,0.2080867737531662,0.3758380711078644
188.146015744,1696902389200799319,1.864268183708191,0.20814424753189087,0.37576666474342346
188.190794752,1696902389245578247,1.8375099897384644,0.2082602083683014,0.37569960951805115
188.234611200,1696902389289394765,1.863451361656189,0.20825602114200592,0.37566497921943665
188.287397888,1696902389342181496,1.8376716375350952,0.20828109979629517,0.37561318278312683
188.348350464,1696902389403133975,1.92668616771698,0.20835907757282257,0.3755539059638977
188.391100672,1696902389445884096,1.929754614830017,0.20845019817352295,0.3753999173641205
188.437947136,1696902389492730691,1.8893474340438843,0.20846398174762726,0.3753170073032379
188.482796288,1696902389537579866,1.8876346349716187,0.20860491693019867,0.37521693110466003
188.557840384,1696902389612623830,1.8756150007247925,0.20875345170497894,0.3751524090766907
188.601517056,1696902389656300613,1.8759864568710327,0.20875702798366547,0.3750588595867157
188.646551040,1696902389701334583,1.8824180364608765,0.20875009894371033,0.37502333521842957
188.693473024,1696902389748256444,1.8963536024093628,0.20875564217567444,0.37501630187034607
188.747117056,1696902389801900450,1.9020270109176636,0.20874015986919403,0.37498247623443604
188.792214528,1696902389846998117,1.875383734703064,0.20879098773002625,0.3748340606689453
188.847395584,1696902389902179195,1.9218538999557495,0.20886914432048798,0.3747152090072632
188.912905472,1696902389967688973,1.9136356115341187,0.2089640349149704,0.3744567334651947
188.958906880,1696902390013690384,1.8984698057174683,0.2091170847415924,0.3740898072719574
189.024852736,1696902390079636269,1.9079326391220093,0.2091389149427414,0.37392908334732056
189.065482240,1696902390120265855,1.8983067274093628,0.20900145173072815,0.3738718032836914
189.116904448,1696902390171687918,1.916544795036316,0.2089436650276184,0.37386083602905273
189.162870528,1696902390217654119,1.9320024251937866,0.2089831382036209,0.3736928403377533
189.214302720,1696902390269086312,1.901974081993103,0.2089756429195404,0.3737320005893707
189.262072576,1696902390316856008,1.9149717092514038,0.20896592736244202,0.3736015260219574
189.319042048,1696902390373825530,1.923672080039978,0.20902152359485626,0.37365806102752686
189.377968384,1696902390432751791,1.9471925497055054,0.20901408791542053,0.37355825304985046
189.425441536,1696902390480225047,1.9655574560165405,0.20895712077617645,0.3734874725341797
189.469937152,1696902390524720743,1.9268325567245483,0.20906291902065277,0.3735327422618866
189.514761472,1696902390569545060,1.934632658958435,0.20904521644115448,0.3735446333885193
189.580534784,1696902390635318261,1.9486883878707886,0.20904071629047394,0.37344053387641907
189.621928192,1696902390676711793,1.9637573957443237,0.20893917977809906,0.3734976649284363
189.682185984,1696902390736969384,1.9863942861557007,0.2090015560388565,0.37347206473350525
189.727822080,1696902390782605445,1.9584497213363647,0.20900996029376984,0.37342995405197144
189.783636992,1696902390838420493,1.9726999998092651,0.20905393362045288,0.3733702301979065
189.847634688,1696902390902418138,1.9901584386825562,0.20898160338401794,0.3735004663467407
189.889474048,1696902390944257597,1.9947537183761597,0.20900774002075195,0.37329545617103577
189.937463552,1696902390992247097,2.044583559036255,0.20905178785324097,0.37329545617103577
189.981474816,1696902391036258348,1.986124873161316,0.20912052690982819,0.37342768907546997
190.029630464,1696902391084414072,1.9656938314437866,0.20914669334888458,0.37336602807044983
190.082675712,1696902391137459105,1.9622105360031128,0.20919714868068695,0.373300164937973
190.145180416,1696902391199963876,1.9370473623275757,0.20931795239448547,0.373288094997406
190.191743232,1696902391246526799,2.0181591510772705,0.2094242423772812,0.3731345534324646
190.248668416,1696902391303451993,1.9748419523239136,0.20938362181186676,0.3731699585914612
190.293465856,1696902391348249220,1.9848250150680542,0.20938171446323395,0.3731091320514679
190.346937088,1696902391401720510,1.9682468175888062,0.20941106975078583,0.3730756342411041
190.392631808,1696902391447415370,1.9277719259262085,0.20945774018764496,0.373039186000824
190.449557248,1696902391504340772,1.953708529472351,0.20951245725154877,0.37299397587776184
190.514390784,1696902391569174323,1.9048856496810913,0.20962996780872345,0.37288832664489746
190.558275328,1696902391613058858,1.954501986503601,0.20974141359329224,0.37286028265953064
190.621530368,1696902391676313866,1.9766234159469604,0.2097526341676712,0.37280598282814026
190.680778752,1696902391735562328,1.9837411642074585,0.20976622402668,0.3727331757545471
190.721468416,1696902391776251832,1.9332131147384644,0.20991839468479156,0.3726772665977478
190.794614272,1696902391849397695,2.0050175189971924,0.20997002720832825,0.37269341945648193
190.837482240,1696902391892265852,1.9810608625411987,0.20994994044303894,0.37259429693222046
190.883375360,1696902391938158806,1.9743903875350952,0.21026335656642914,0.3722881078720093
190.925510400,1696902391980293986,1.989559531211853,0.21030978858470917,0.3721977770328522
190.982987264,1696902392037770822,2.0155751705169678,0.21035993099212646,0.3718112111091614
191.052007680,1696902392106791172,2.051609754562378,0.21052908897399902,0.3715780973434448
191.093537280,1696902392148320760,2.0932257175445557,0.2107715904712677,0.37141573429107666
191.137540864,1696902392192324382,2.133591413497925,0.21097779273986816,0.3711933493614197
191.183113472,1696902392237896906,2.106422185897827,0.21106159687042236,0.37093791365623474
191.248831232,1696902392303614618,2.0900676250457764,0.21122807264328003,0.3708977699279785
191.289465088,1696902392344248484,2.1392910480499268,0.2113838642835617,0.3709212839603424
191.346127872,1696902392400911406,2.1316301822662354,0.21158534288406372,0.37083175778388977
191.391901696,1696902392446685123,2.1603000164031982,0.2116912603378296,0.37064677476882935
191.446117376,1696902392500900909,2.2091729640960693,0.21179720759391785,0.3703354001045227
191.517526528,1696902392572310027,2.2226555347442627,0.21194514632225037,0.37053218483924866
191.561493760,1696902392616277360,2.2284367084503174,0.21204517781734467,0.37030842900276184
191.605485568,1696902392660269062,2.2395169734954834,0.21209146082401276,0.3702388107776642
191.653492736,1696902392708276291,2.2805120944976807,0.21215389668941498,0.370280385017395
191.697890816,1696902392752674260,2.2488038539886475,0.212209552526474,0.3702043294906616
191.751911680,1696902392806695173,2.273613691329956,0.21230295300483704,0.37007126212120056
191.814843648,1696902392869627091,2.2694451808929443,0.21248820424079895,0.37005814909935
191.864435712,1696902392919219241,2.2366459369659424,0.21247614920139313,0.36993759870529175
191.917768192,1696902392972551695,2.2273948192596436,0.2126040756702423,0.3700246512889862
191.961499648,1696902393016283206,2.2427713871002197,0.2125997096300125,0.3699915111064911
192.015542272,1696902393070325638,2.2214643955230713,0.21283026039600372,0.3700263798236847
192.086024960,1696902393140808433,2.2788631916046143,0.21367289125919342,0.3701027035713196
192.129496320,1696902393184279721,2.25960373878479,0.21395263075828552,0.3701185882091522
192.185556480,1696902393240340022,2.248002290725708,0.2142491340637207,0.37009942531585693
192.229484288,1696902393284267726,2.2558772563934326,0.21428464353084564,0.370066374540329
192.283062784,1696902393337846162,2.22687029838562,0.21439163386821747,0.37004512548446655
192.348090368,1696902393402873846,2.270826578140259,0.21455751359462738,0.3698972165584564
192.389491200,1696902393444274708,2.2576210498809814,0.2146417200565338,0.37017273902893066
192.433811712,1696902393488595251,2.2270500659942627,0.21476928889751434,0.37010079622268677
192.479720192,1696902393534503693,2.2354252338409424,0.21483486890792847,0.37011316418647766
192.545449216,1696902393600232826,2.2522037029266357,0.21495990455150604,0.37007251381874084
192.589836544,1696902393644619936,2.2593863010406494,0.21515107154846191,0.369741290807724
192.646968320,1696902393701751892,2.2759592533111572,0.21516379714012146,0.36966997385025024
192.713421056,1696902393768204562,2.2555792331695557,0.21514157950878143,0.3695046305656433
192.768024832,1696902393822808416,2.2470219135284424,0.21538399159908295,0.3693503141403198
192.809492224,1696902393864275747,2.248260259628296,0.21525825560092926,0.36932316422462463
192.853497600,1696902393908281080,2.2388226985931396,0.21530430018901825,0.36899879574775696
192.902908928,1696902393957692504,2.225292921066284,0.21527156233787537,0.36903008818626404
192.953885952,1696902394008669471,2.2639076709747314,0.21529129147529602,0.368938684463501
193.013779968,1696902394068563573,2.2493064403533936,0.21530143916606903,0.3690008819103241
193.062383872,1696902394117167453,2.2744863033294678,0.21517440676689148,0.36874115467071533
193.116806656,1696902394171590263,2.213416337966919,0.2152903527021408,0.3688635528087616
193.184368640,1696902394239152179,2.2666800022125244,0.215239480137825,0.36879709362983704
193.225500672,1696902394280284090,2.2823455333709717,0.21524889767169952,0.36898013949394226
193.269472000,1696902394324255562,2.2593576908111572,0.21527531743049622,0.3689546287059784
193.314348800,1696902394369132327,2.288706064224243,0.2153896987438202,0.36890488862991333
193.364035328,1696902394418818794,2.213578462600708,0.21548596024513245,0.368987500667572
193.421705984,1696902394476489435,2.254114866256714,0.2154431939125061,0.36901888251304626
193.485667328,1696902394540450861,2.1808736324310303,0.21552009880542755,0.36913353204727173
193.547852544,1696902394602635922,2.140632390975952,0.21559004485607147,0.36922937631607056
193.589467648,1696902394644251137,2.0971038341522217,0.21549175679683685,0.3692949414253235
193.633473792,1696902394688257391,2.149179697036743,0.21557219326496124,0.3693302869796753
193.681521920,1696902394736305317,2.0993244647979736,0.21570521593093872,0.3693701922893524
193.748491008,1696902394803274480,2.136878252029419,0.21581943333148956,0.36967548727989197
193.793508864,1696902394848292321,2.077179193496704,0.21613505482673645,0.37018200755119324
193.863195648,1696902394917979011,2.0946552753448486,0.21632303297519684,0.3702716529369354
193.905468160,1696902394960251706,2.0328691005706787,0.21649974584579468,0.37061768770217896
193.963573504,1696902395018356974,2.0459344387054443,0.21651284396648407,0.37072592973709106
194.015251456,1696902395070034869,2.0304830074310303,0.21680428087711334,0.3709183633327484
194.061465600,1696902395116249152,1.9818633794784546,0.21679583191871643,0.3708268702030182
194.105485568,1696902395160269125,1.9177545309066772,0.2168736606836319,0.3709478974342346
194.150731776,1696902395205515228,1.9597043991088867,0.21696285903453827,0.37113210558891296
194.212477440,1696902395267261052,1.836331844329834,0.21714191138744354,0.3714928925037384
194.256014080,1696902395310797638,1.7997426986694336,0.217264324426651,0.3718794286251068
194.330276864,1696902395385060267,1.7945612668991089,0.21724605560302734,0.3721601963043213
194.382125824,1696902395436909256,1.7316678762435913,0.21722473204135895,0.3724346458911896
194.425465856,1696902395480249400,1.711352825164795,0.21720872819423676,0.37277641892433167
194.469749248,1696902395524532803,1.7424601316452026,0.2172769457101822,0.3728165626525879
194.513473280,1696902395568256873,1.7161849737167358,0.2173132300376892,0.3730282485485077
194.580530176,1696902395635313765,1.7213753461837769,0.21728014945983887,0.3731466829776764
194.621799424,1696902395676582971,1.7349222898483276,0.21744422614574432,0.3733935058116913
194.678610944,1696902395733394517,1.7305512428283691,0.21748344600200653,0.37354782223701477
194.746566400,1696902395801349861,1.7547836303710938,0.21734502911567688,0.373617023229599
194.789565952,1696902395844349533,1.8109830617904663,0.2174655795097351,0.37363722920417786
194.871518208,1696902395926301784,1.7705281972885132,0.2175847589969635,0.3736092448234558
194.913483008,1696902395968266579,1.8151423931121826,0.21769945323467255,0.3736283481121063
194.957469952,1696902396012253543,1.8386133909225464,0.21817350387573242,0.37393584847450256
195.002256640,1696902396057040110,1.7914985418319702,0.21838612854480743,0.37391695380210876
195.045493760,1696902396100277276,1.8309091329574585,0.21866492927074432,0.37372446060180664
195.089488128,1696902396144271718,1.9065417051315308,0.21883146464824677,0.3738288879394531
195.146160128,1696902396200943650,1.8724182844161987,0.21914958953857422,0.3740427494049072
195.194472960,1696902396249256468,1.769934058189392,0.2195182591676712,0.3743451237678528
195.256337920,1696902396311121440,1.8401740789413452,0.219675213098526,0.37398049235343933
195.302173696,1696902396356957305,1.8319858312606812,0.21965615451335907,0.374374657869339
195.351373824,1696902396406157347,1.8294814825057983,0.21962913870811462,0.3743588924407959
195.398435584,1696902396453219174,1.8363994359970093,0.21955536305904388,0.374551385641098
195.451287296,1696902396506070693,1.8163994550704956,0.21972227096557617,0.3746151030063629
195.514384384,1696902396569167807,1.8418248891830444,0.21974582970142365,0.3747701346874237
195.561485824,1696902396616269282,1.8477567434310913,0.21968576312065125,0.3745875358581543
195.615720448,1696902396670503989,1.8308032751083374,0.22045810520648956,0.37469783425331116
195.681209344,1696902396735992918,1.8034194707870483,0.22091074287891388,0.3747239112854004
195.721463040,1696902396776246506,1.8212116956710815,0.2214398831129074,0.3746315538883209
195.766032640,1696902396820816200,1.7057560682296753,0.22155985236167908,0.37486621737480164
195.816938496,1696902396871722099,1.7987297773361206,0.22185151278972626,0.37481626868247986
195.867824640,1696902396922608129,1.7066854238510132,0.22233209013938904,0.3747846484184265
195.919548416,1696902396974331823,1.7393735647201538,0.22245033085346222,0.37493962049484253
195.980301312,1696902397035084888,1.7292670011520386,0.2223413586616516,0.37511301040649414
196.032011008,1696902397086794412,1.6624993085861206,0.22262908518314362,0.37530654668807983
196.083002112,1696902397137785569,1.6872867345809937,0.22274339199066162,0.37549155950546265
196.129487872,1696902397184271325,1.6777366399765015,0.2228344827890396,0.3754725754261017
196.182078464,1696902397236861852,1.7359875440597534,0.22300101816654205,0.3755200207233429
196.246149888,1696902397300933494,1.6375221014022827,0.22337810695171356,0.3755338191986084
196.289474560,1696902397344257947,1.6448949575424194,0.22351910173892975,0.3756943345069885
196.349802752,1696902397404586186,1.644983172416687,0.2237027883529663,0.3755953013896942
196.393480704,1696902397448264207,1.6364864110946655,0.223923921585083,0.37552717328071594
196.449289728,1696902397504073256,1.7094115018844604,0.22403903305530548,0.37556591629981995
196.500511744,1696902397555295135,1.6493204832077026,0.22412347793579102,0.3755764961242676
196.547338496,1696902397602121980,1.6416367292404175,0.22394554316997528,0.375746488571167
196.590876928,1696902397645660326,1.5783592462539673,0.22401906549930573,0.37584492564201355
196.648022784,1696902397702806223,1.5907949209213257,0.2240200787782669,0.3759101927280426
196.711881984,1696902397766665413,1.556278109550476,0.22397376596927643,0.376155287027359
196.753956096,1696902397808739533,1.5687106847763062,0.22413641214370728,0.37625086307525635
196.813942784,1696902397868726262,1.5455100536346436,0.2239927351474762,0.37648269534111023
196.882099200,1696902397936882620,1.4990986585617065,0.22405605018138885,0.37669992446899414
196.925476864,1696902397980260381,1.5211418867111206,0.22413866221904755,0.3768824636936188
196.973514240,1696902398028297729,1.440170168876648,0.2242259532213211,0.3772258460521698
197.017468672,1696902398072252222,1.4946391582489014,0.2243984043598175,0.37755388021469116
197.081263104,1696902398136046643,1.457407832145691,0.22449930012226105,0.3778686225414276
197.121764096,1696902398176547613,1.4835699796676636,0.2245209813117981,0.3777795135974884
197.194221824,1696902398249005207,1.4317926168441772,0.224781334400177,0.37815478444099426
197.237580800,1696902398292364160,1.4516562223434448,0.2254602611064911,0.37849247455596924
197.326167296,1696902398380950866,1.599988341331482,0.2260412573814392,0.3785630166530609
197.919580928,1696902398974364404,1.8748115301132202,0.22968928515911102,0.37950143218040466
197.954162432,1696902399008945856,1.971539855003357,0.22994762659072876,0.3795558512210846
198.012090624,1696902399066874029,1.692055106163025,0.22993126511573792,0.3794832229614258
198.061856000,1696902399116639423,1.671502947807312,0.22952920198440552,0.37967637181282043
198.114439680,1696902399169223050,1.6919020414352417,0.22970491647720337,0.37946704030036926
198.156347904,1696902399211131277,1.6487501859664917,0.22949257493019104,0.37948739528656006
198.214951424,1696902399269734949,1.6166027784347534,0.2296823263168335,0.37949731945991516
198.257657856,1696902399312441431,1.567325472831726,0.2296399176120758,0.3794255256652832
198.313198080,1696902399367981446,1.5649932622909546,0.22966182231903076,0.37934258580207825
198.346627328,1696902399401410925,1.661981463432312,0.22955086827278137,0.3794901967048645
198.414987008,1696902399469770595,1.638107180595398,0.2298050969839096,0.3795464336872101
198.486498048,1696902399541281508,1.5496171712875366,0.2296045422554016,0.37969717383384705
198.553109504,1696902399607893104,1.6713303327560425,0.22951912879943848,0.379245787858963
198.593640448,1696902399648423913,1.6373465061187744,0.22970983386039734,0.3789431154727936
198.650250752,1696902399705034205,1.6553691625595093,0.22994980216026306,0.37906453013420105
198.715302656,1696902399770086098,1.710339903831482,0.23019567131996155,0.3789227604866028
198.760695040,1696902399815478587,1.7656587362289429,0.23042044043540955,0.37900370359420776
198.805468672,1696902399860252075,1.783439040184021,0.2307908833026886,0.37888672947883606
198.859774208,1696902399914557770,1.794382929801941,0.23143401741981506,0.3788428008556366
198.923055616,1696902399977839137,1.7921699285507202,0.2316494733095169,0.3788210451602936
198.980078848,1696902400034862407,1.7939985990524292,0.23196829855442047,0.3787975609302521
199.026376192,1696902400081159619,1.7613404989242554,0.2322380542755127,0.3788892924785614
199.084969472,1696902400139753030,1.7834233045578003,0.23219148814678192,0.37899285554885864
199.147262464,1696902400202045978,1.7579644918441772,0.232275128364563,0.37913113832473755
199.195976704,1696902400250760144,1.7860487699508667,0.23228572309017181,0.37935152649879456
199.247714816,1696902400302498278,1.687965750694275,0.23225589096546173,0.3795217275619507
199.289473792,1696902400344257279,1.7126315832138062,0.2322239875793457,0.3796466290950775
199.347712768,1696902400402496342,1.7522248029708862,0.23225782811641693,0.37986302375793457
199.393469184,1696902400448252589,1.7486828565597534,0.2322276532649994,0.3799082636833191
199.448511744,1696902400503295212,1.761544108390808,0.23221278190612793,0.3799833357334137
199.501392384,1696902400556175940,1.7442806959152222,0.23207658529281616,0.3800598084926605
199.552156416,1696902400606939983,1.6977509260177612,0.23225128650665283,0.38013413548469543
199.614881280,1696902400669664648,1.7551497220993042,0.23212452232837677,0.3802046775817871
199.657556480,1696902400712340020,1.658847689628601,0.231943741440773,0.3800971806049347
199.713520128,1696902400768303744,1.7320817708969116,0.23195603489875793,0.3801285922527313
199.757487360,1696902400812270837,1.7665432691574097,0.23204030096530914,0.37978917360305786
199.815638528,1696902400870421932,1.8536394834518433,0.23213499784469604,0.3796594738960266
199.887629312,1696902400942412921,1.905124545097351,0.23219114542007446,0.37858837842941284
199.947763712,1696902401002547235,1.9330214262008667,0.23227360844612122,0.3783440589904785
200.001378816,1696902401056162251,1.9894226789474487,0.2324993759393692,0.37813565135002136
200.057416704,1696902401112200291,1.9494761228561401,0.23264336585998535,0.3775770962238312
200.102607104,1696902401157390576,2.0173251628875732,0.23294727504253387,0.37711992859840393
200.183927296,1696902401238710848,2.0739939212799072,0.2329387068748474,0.3769213855266571
200.260198656,1696902401314982234,2.1418139934539795,0.23321570456027985,0.3759663999080658
200.347762944,1696902401402546362,2.2340214252471924,0.2333175390958786,0.374481201171875
200.446772224,1696902401501555726,2.262390375137329,0.2330838441848755,0.3731901943683624
200.493461760,1696902401548245136,2.313109874725342,0.23262500762939453,0.3724510371685028
200.545999616,1696902401600783144,2.3445444107055664,0.23255178332328796,0.3716968595981598
200.597200128,1696902401651983654,2.3844730854034424,0.23255383968353271,0.3716595470905304
200.651322880,1696902401706106494,2.4318344593048096,0.23243600130081177,0.3711403012275696
200.697747456,1696902401752530830,2.4512405395507812,0.23251578211784363,0.3705294132232666
200.761513984,1696902401816297534,2.5685160160064697,0.23266194760799408,0.3699987828731537
200.818771712,1696902401873555166,2.6101856231689453,0.23267874121665955,0.3701751232147217
200.881805056,1696902401936588501,2.5879180431365967,0.23278923332691193,0.36993902921676636
200.934139648,1696902401988923056,2.645159959793091,0.23260822892189026,0.36942577362060547
200.986740992,1696902402041524574,2.616852283477783,0.23250386118888855,0.369880735874176
201.048784384,1696902402103567919,2.569359302520752,0.23246842622756958,0.36950746178627014
201.089494016,1696902402144277383,2.5619089603424072,0.23267947137355804,0.3697164058685303
201.136446208,1696902402191229803,2.612823009490967,0.23272539675235748,0.3691747486591339
201.192614656,1696902402247398250,2.5966856479644775,0.2327527403831482,0.36907294392585754
201.249814528,1696902402304598144,2.6250081062316895,0.23305365443229675,0.3688944876194
201.315363840,1696902402370147332,2.6446499824523926,0.23326219618320465,0.36894914507865906
201.358375424,1696902402413158805,2.621771812438965,0.23337207734584808,0.36834293603897095
201.415708160,1696902402470491776,2.660475254058838,0.23344124853610992,0.3680541515350342
201.480960512,1696902402535744112,2.745856523513794,0.23347392678260803,0.3677169382572174
201.521893376,1696902402576676849,2.6831605434417725,0.23334340751171112,0.36801615357398987
201.570255616,1696902402625039126,2.7287685871124268,0.23341840505599976,0.36751988530158997
201.617485568,1696902402672269018,2.729283094406128,0.23346984386444092,0.3675587475299835
201.682242048,1696902402737025560,2.7024388313293457,0.23364393413066864,0.36792197823524475
201.725474048,1696902402780257627,2.686328172683716,0.2337028980255127,0.3678961396217346
201.780868864,1696902402835652377,2.696826457977295,0.2337629497051239,0.3675861060619354
201.828276736,1696902402883060104,2.7295994758605957,0.23387929797172546,0.36712875962257385
201.882752512,1696902402937536093,2.7446258068084717,0.23397476971149445,0.3669328987598419
201.955202816,1696902403009986177,2.8444013595581055,0.23363500833511353,0.36592912673950195
201.998818816,1696902403053602291,2.850674629211426,0.23372453451156616,0.36535394191741943
202.051344128,1696902403106127610,2.8156800270080566,0.23371966183185577,0.36518150568008423
202.118689024,1696902403173472422,2.8303520679473877,0.23389790952205658,0.3647400140762329
202.161469952,1696902403216253522,2.9018197059631348,0.2341265082359314,0.3642716705799103
202.215797760,1696902403270581355,2.9250407218933105,0.23417386412620544,0.3641568124294281
202.283106048,1696902403337889618,2.9056265354156494,0.23392686247825623,0.36365747451782227
202.329968640,1696902403384752071,2.9130516052246094,0.2338963747024536,0.3637405037879944
202.373961984,1696902403428745575,2.9178781509399414,0.23380739986896515,0.36332935094833374
202.421827840,1696902403476611217,2.9119391441345215,0.233841672539711,0.3634844124317169
202.469543936,1696902403524327435,2.9154560565948486,0.23332703113555908,0.3625858426094055
202.517505536,1696902403572289075,2.9391634464263916,0.23312944173812866,0.3622864782810211
202.586223872,1696902403641007274,2.923919439315796,0.23275984823703766,0.3617558479309082
202.634360832,1696902403689144378,2.980783462524414,0.23280175030231476,0.3619188368320465
202.682825984,1696902403737609483,3.1066927909851074,0.2326357066631317,0.3609473705291748
202.784936448,1696902403839720022,3.069934844970703,0.23260489106178284,0.36076971888542175
202.990706944,1696902404045490432,-3.0072755813598633,0.23331139981746674,0.3586922585964203
203.053207296,1696902404107990803,-3.0998311042785645,0.23325346410274506,0.35817721486091614
203.116893696,1696902404171677078,-3.045031785964966,0.23334212601184845,0.35796573758125305
203.157866496,1696902404212649993,-3.071901559829712,0.23356369137763977,0.35780981183052063
203.232870144,1696902404287653548,-3.0701904296875,0.23371918499469757,0.35761263966560364
203.279660032,1696902404334443565,-3.1144449710845947,0.23386850953102112,0.35721391439437866
203.321787392,1696902404376570945,-3.118028163909912,0.23380306363105774,0.35725516080856323
203.379760640,1696902404434544066,-3.121690511703491,0.23360446095466614,0.356535941362381
203.413753856,1696902404468537267,3.1397805213928223,0.23396924138069153,0.35622677206993103
203.482987264,1696902404537770661,-3.1064183712005615,0.2340959906578064,0.35609692335128784
203.517832192,1696902404572615615,-3.054326295852661,0.23409849405288696,0.35527491569519043
203.587847424,1696902404642630925,-3.0970637798309326,0.23334595561027527,0.3551200032234192
203.649765632,1696902404704548994,-3.038635730743408,0.23399131000041962,0.3571327328681946
203.723068672,1696902404777852282,-2.974799871444702,0.233527272939682,0.35551804304122925
203.780170240,1696902404834953690,-2.9286320209503174,0.2333582192659378,0.3549661636352539
203.851557376,1696902404906340827,-2.9339547157287598,0.23369085788726807,0.35574522614479065
204.049138944,1696902405103922420,-2.8099048137664795,0.23346227407455444,0.35403263568878174
204.093498624,1696902405148282010,-2.9254398345947266,0.2334803193807602,0.353827565908432
204.355679488,1696902405410463090,-2.9334187507629395,0.23353791236877441,0.3530116081237793
204.420351232,1696902405475134614,-3.017171621322632,0.2339250147342682,0.3527959883213043
204.454889216,1696902405509672778,-3.026034355163574,0.23392285406589508,0.352535605430603
204.514502656,1696902405569286048,-3.096198558807373,0.23396079242229462,0.3525632619857788
204.549927424,1696902405604710806,-3.111605167388916,0.23446796834468842,0.3529437482357025
204.595784960,1696902405650568430,-3.109870433807373,0.23463869094848633,0.35264232754707336
204.654836480,1696902405709619908,-3.125532388687134,0.23475153744220734,0.3521155118942261
